#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 XWIN_IMAGE             Windowed position estimate along x                         [pixel]
#   5 YWIN_IMAGE             Windowed position estimate along y                         [pixel]
#   6 FLUX_AUTO              Flux within a Kron-like elliptical aperture                [count]
#   7 MAG_AUTO               Kron-like elliptical aperture magnitude                    [mag]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FLAGS                  Extraction flags                                          
       352    952.212   3654.799    952.134   3654.831     388.0797  -6.4723      4.102   0
       353     16.116   3774.941     16.116   3774.941     339.5469  -6.3272      5.207  16
       354    582.441   3791.072    582.248   3791.103     500.5051  -6.7485      2.707   0
       355   1147.999   3595.854   1148.589   3595.898     5165.766  -9.2828      2.467   3
       356   1839.091   3624.680   1839.047   3624.737     22118.06 -10.8619      2.703   0
       357   1210.457   3730.903   1210.717   3731.171     4718.167  -9.1844      2.260   0
       358     16.063   3748.259     18.343   3750.226     187.8517  -5.6845      3.877   3
       359    975.504   3531.487    975.680   3531.292     151.1103  -5.4482      1.087   0
       360   1661.212   3624.082   1661.246   3624.062     416.2903  -6.5485      3.833   0
       361     51.965   3692.891     51.956   3692.881     2949.038  -8.6742      2.670   0
       362   1173.180   3648.098   1173.449   3648.138     41633.42 -11.5486      2.576   0
       363     15.163   3673.683     15.366   3673.252     131.4088  -5.2966      2.479   0
       364   1425.831   3632.690   1425.762   3632.766     619.1017  -6.9794      3.470   0
       365   1184.544   3647.177   1183.092   3647.618      275.572  -6.1006      3.447   0
       366   1499.352   3734.325   1499.616   3734.353     182.2715  -5.6518      0.840   0
       367     15.813   3738.028     24.596   3738.205     203.3347  -5.7705      3.767   2
       368    838.641   3595.077    838.537   3595.020     606.3095  -6.9567      4.786   0
       369   1647.162   3608.644   1647.197   3608.694     1623.948  -8.0264      0.950   0
       370    309.861   2845.756    309.858   2845.574     361.3707  -6.3949      2.814   0
       371   1139.006   3596.244   1138.646   3596.560     7308.469  -9.6596      3.369   3
       372   1228.205   2996.295   1224.048   2995.818     437.1659  -6.6016      5.330   1
       373    567.131   3491.053    567.087   3491.061     329.5165  -6.2947      2.627   0
       374   1586.175   3503.646   1586.305   3503.640     7802.292  -9.7306      1.420   0
       375     12.195   3327.092     11.125   3326.029     2568.634  -8.5243      2.048  16
       376    150.953   3494.281    151.274   3494.960     3925.261  -8.9847      3.994   3
       377   1154.496   3522.517   1154.493   3522.566     178.3549  -5.6282      2.472   0
       378   1389.735   3543.269   1389.695   3543.172     8761.863  -9.8565      1.594   0
       379   1837.715   3514.933   1837.676   3514.931     5820.489  -9.4124      2.665   0
       380   1669.675   3487.119   1669.935   3487.073     185.4828  -5.6708      1.464   0
       381   1545.710   3406.033   1545.651   3405.531     3274.019  -8.7877      3.081   3
       382   1210.014   3458.387   1209.985   3458.312     888.8917  -7.3721      2.576   0
       383    645.275   2919.901    645.348   2919.970     7676.897  -9.7130      2.901   3
       384    442.540   3363.140    442.629   3363.175     176.9561  -5.6197      2.535   0
       385   1174.417   3445.444   1175.235   3446.855     6843.286  -9.5882      2.266   0
       386    752.535   3177.174    752.530   3177.217     13335.19 -10.3125      2.684   0
       387     39.585   3437.444     39.732   3437.475      1277.05  -7.7655      0.840   0
       388   1368.025   3416.915   1367.980   3416.970     7505.884  -9.6885      2.724   0
       389   1166.238   3385.123   1166.275   3385.153     3636.756  -8.9018      2.607   0
       390   1172.000   2873.499   1171.154   2872.848     113.6462  -5.1389      2.373   0
       391     62.563   2917.980     62.056   2918.449     5067.075  -9.2619      1.518   0
       392   1027.613   3211.012   1027.547   3211.073       193285 -13.2155      2.720   0
       393   1884.474   2898.065   1884.293   2898.149     299.5925  -6.1913      2.401   0
       394    649.351   3747.804    649.333   3747.793     540.8848  -6.8328      2.604   0
       395   1982.890   3270.693   1982.973   3270.560     4281.922  -9.0791      3.204  19
       396   1253.535   3294.498   1253.686   3294.487     219.5366  -5.8538      2.779   0
       397   1728.527   3381.371   1728.288   3381.287      1428.18  -7.8870      5.218   0
       398     14.244   3374.006     14.964   3374.574     185.0932  -5.6685      3.123   0
       399   1976.988   3281.005   1976.458   3281.745     2760.829  -8.6026      2.221   3
       400    975.351   3106.996    974.295   3109.387     5550.968  -9.3609      6.076   3
       401    952.730   3157.233    952.803   3157.415     20480.56 -10.7784     10.957   3
       402    472.323   3261.771    471.118   3264.892     10199.88 -10.0215      4.623   0
       403   1214.034   2987.108   1218.289   2991.945     843.3797  -7.3151      7.948   1
       404   1980.063   3797.458   1980.025   3797.542     10505.99 -10.0536      2.667   0
       405    854.967   3184.254    854.852   3184.320     332.6953  -6.3051      2.684   0
       406   1032.495   3322.000   1032.128   3321.986     106.8306  -5.0717      1.931   0
       407   1568.115   3203.732   1568.078   3203.817     8159.049  -9.7791      2.709   0
       408    640.567   2928.172    640.828   2927.689     5785.213  -9.4058      1.773   3
       409    640.944   3240.553    640.967   3240.455     722.7568  -7.1475      2.629   0
       410    181.054   3214.802    180.926   3214.874     4711.525  -9.1829      1.902   0
       411    959.426   3142.192    959.449   3142.392     11210.22 -10.1240      8.465   3
       412    753.693   3088.795    753.617   3088.867     10687.69 -10.0722      2.711   0
       413    825.006   3202.185    824.877   3202.202     141.4368  -5.3764      2.033   0
       414   1308.092   2964.367   1306.383   2962.099     364.6924  -6.4048      4.909   0
       415    223.695   3208.529    223.667   3208.565     6729.738  -9.5700      4.136   0
       416    156.298   3056.247    156.204   3056.338     585.9819  -6.9197      2.812   0
       417   1433.662   3155.656   1433.686   3155.713     2248.898  -8.3799      2.695   0
       418   1009.666   3073.602   1009.513   3073.575     291.8941  -6.1631      2.434   0
       419   1201.054   2974.397   1199.949   2972.861     689.4236  -7.0962      7.304   1
       420    577.675   2959.977    577.584   2959.991     2187.439  -8.3498      2.733   0
       421    708.377   3074.300    708.388   3074.304     1542.857  -7.9708      2.662   0
       422    767.511   3016.103    767.554   3016.023      401.111  -6.5082      2.833   0
       423    310.182   3010.975    310.130   3011.035     17908.98 -10.6327      2.725   0
       424   1694.867   2991.714   1694.869   2991.745     305.8824  -6.2139      2.602   0
       425   1867.911   3053.992   1868.044   3053.650     5226.264  -9.2955      1.689   0
       426   1791.580   3589.115   1791.529   3589.146     45523.98 -11.6456      2.710   0
       427     57.280   2901.911     57.293   2901.883     276.1474  -6.1029      2.215   0
       428    944.741   3588.510    945.216   3587.891     6893.758  -9.5961      3.296   0
       429   1143.608   2856.029   1143.621   2855.936      251.808  -6.0027      3.355   0
       430   1477.109   2924.255   1477.073   2924.295     114041.6 -12.6427      2.727   0
       431   1073.411   2868.700   1073.490   2868.702      587.066  -6.9217      2.588   0
       432    806.156   2865.569    806.116   2865.666     2283.945  -8.3967      2.724   0
       433    536.586   2934.716    536.571   2934.911     368.7238  -6.4168      2.207   0
       434     68.417   2852.533     68.438   2852.447     673.6409  -7.0711      2.774   0
       435   1233.353   3777.895   1233.116   3777.869     385.5795  -6.4653      2.798   0
       436     25.070   2911.167     25.059   2911.158     34280.53 -11.3376      0.997   0
